,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta
73451,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0
73457,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.5,0.0
73466,0.0,0.0,90.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
73479,0.0,0.0,84.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.5,0.0
73506,0.0,0.0,81.5,0.0,5.5,0.0,0.0,0.0,0.0,13.0,0.0,0.0
73508,0.0,0.0,92.5,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0
73519,0.0,0.0,75.5,0.0,19.5,0.0,0.0,0.0,5.0,0.0,0.0,0.0
73521,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,8.5,2.0,0.0,0.0
73526,0.0,0.0,75.5,6.5,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
73532,0.0,0.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
73539,0.0,0.0,85.5,0.0,0.0,2.5,0.0,0.0,0.0,12.0,0.0,0.0
73556,0.0,0.0,80.5,0.0,15.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
73582,0.0,0.0,71.5,0.0,20.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0
73645,0.0,0.0,72.5,0.0,0.0,4.5,0.0,0.0,0.0,23.0,0.0,0.0
73654,0.0,0.0,85.0,0.0,6.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0
73670,0.0,0.0,81.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
73683,0.0,0.0,87.5,1.5,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
73720,0.0,0.0,81.0,0.0,0.0,0.0,4.5,0.0,0.0,14.5,0.0,0.0
73727,0.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0
73733,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,5.5,25.5,0.0,0.0
73739,0.0,0.0,79.5,0.0,17.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
73740,0.0,0.0,82.5,8.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73780,0.0,0.0,91.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.5,0.0
73783,0.0,0.0,90.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
73817,0.0,0.0,62.5,0.0,15.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0
73824,0.0,0.0,75.5,0.0,10.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0
73831,0.0,0.0,76.5,0.0,9.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0
73842,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,5.5,9.0,0.0,0.0
73851,0.0,0.0,87.0,0.0,0.0,5.5,0.0,0.0,0.0,7.5,0.0,0.0
73853,0.0,0.0,79.0,6.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73854,0.0,0.0,83.5,2.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73862,0.0,0.0,84.5,0.0,3.5,0.0,0.0,0.0,12.0,0.0,0.0,0.0
73865,0.0,0.0,73.5,0.0,14.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0
73882,0.0,0.0,82.0,0.0,0.0,8.5,0.0,0.0,9.5,0.0,0.0,0.0
73899,0.0,0.0,77.0,0.0,21.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
73918,0.0,0.0,88.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
73924,0.0,0.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
73943,0.0,0.0,88.5,0.0,3.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0
73970,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0
73986,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.0
73991,0.0,0.0,74.5,0.0,17.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0
74002,0.0,0.0,78.5,0.0,21.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
74014,0.0,0.0,76.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0
74023,0.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,3.5,26.0,0.0,0.0
74075,0.0,0.0,75.5,0.0,12.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0
74121,0.0,0.0,78.5,2.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0
74122,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0
74157,0.0,2.5,93.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
74173,0.0,0.0,73.5,0.0,13.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0
74198,0.0,0.0,97.8,0.0,0.0,0.0,0.0,0.2,0.0,2.0,0.0,0.0
74210,0.0,0.0,86.5,0.0,12.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
74220,0.0,0.0,74.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0
74222,0.0,0.0,93.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
74223,0.0,0.0,87.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0,4.0,0.0
74234,0.0,0.0,86.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,0.0
74250,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0
74254,0.0,0.0,94.5,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74280,0.0,0.0,87.0,8.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
74309,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,0.0
74312,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0
74317,0.0,0.0,74.5,0.0,17.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0
74318,0.0,0.0,90.5,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74331,0.8,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0
74335,0.0,0.0,71.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0
74346,0.0,0.0,72.0,0.0,0.0,4.5,0.0,0.0,0.0,23.5,0.0,0.0
74391,0.0,0.0,70.0,0.0,0.0,0.0,10.5,0.0,0.0,19.5,0.0,0.0
74399,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0.0,0.0
74413,0.0,0.0,84.0,0.0,0.0,3.5,0.0,0.0,0.0,12.5,0.0,0.0
74415,0.0,0.0,95.0,0.0,4.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
74429,0.3,0.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
74450,0.0,0.0,92.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,6.0,0.0
74454,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,10.5,7.0,0.0,0.0
74464,0.0,0.0,73.5,2.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
74467,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,10.5,0.0
74480,0.0,0.0,92.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74491,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,8.0,0.0
74497,0.0,0.0,87.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
74499,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,2.5,0.0
74516,0.0,0.0,84.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0
74523,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.5,0.0
74527,0.0,0.0,79.5,0.0,12.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0
74536,0.0,0.0,72.5,0.0,19.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
74569,0.0,0.0,89.5,0.5,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
74579,0.0,0.0,91.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
74596,0.0,0.0,86.5,0.0,0.0,0.0,4.5,0.0,9.0,0.0,0.0,0.0
74601,0.0,0.0,67.5,0.0,20.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
74602,0.0,0.0,81.5,0.0,7.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0
74604,0.0,0.0,74.5,0.0,0.0,0.0,2.0,0.0,0.0,23.5,0.0,0.0
74609,0.0,0.0,80.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
74624,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,0.0
74626,0.3,0.0,77.7,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
74636,0.0,0.0,89.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0
74643,0.0,0.0,84.8,0.0,0.0,0.0,0.0,0.7,0.0,14.5,0.0,0.0
74646,0.0,0.0,72.0,0.0,6.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
74703,0.0,0.0,86.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
74730,0.0,0.0,74.5,0.0,15.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0
74747,0.0,0.0,73.5,0.0,14.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0
74758,0.0,0.0,83.4,0.0,16.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
74771,0.0,0.0,67.5,0.0,8.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
74774,0.0,0.0,89.0,0.0,3.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
74780,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,0.0,24.5,6.0,0.0
74784,0.0,1.5,79.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74797,0.0,0.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9
74802,0.0,0.0,89.0,9.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
74813,0.0,0.0,97.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74837,0.0,0.0,82.5,0.0,10.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0
74839,0.0,0.0,83.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
74861,0.5,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
74866,0.0,0.0,87.5,3.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0
74901,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0
74907,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0
74924,0.0,0.0,74.0,0.0,0.0,3.5,0.0,0.0,0.0,22.5,0.0,0.0
74937,0.0,0.0,86.0,5.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74949,0.0,0.0,92.5,0.0,3.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0
74953,0.0,0.0,80.5,0.0,18.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
74960,0.0,0.0,78.5,0.0,20.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74967,0.0,0.0,87.5,0.0,12.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
74968,0.0,0.0,79.5,0.0,19.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
74970,0.0,0.0,96.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
74988,0.0,0.0,82.5,0.0,13.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
75041,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,0.0,0.0
75051,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
75063,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.5,0.0
75077,0.0,0.0,84.5,0.0,0.0,0.0,0.5,0.0,0.0,15.0,0.0,0.0
75079,0.0,0.0,73.0,0.0,16.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0
75086,0.0,0.0,85.5,0.0,6.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0
75089,0.0,0.0,91.0,0.0,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
75090,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,4.0,24.5,0.0,0.0
75105,0.0,0.0,86.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.5,0.0
75106,0.0,0.0,85.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
75139,0.0,0.0,84.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
75145,0.0,0.0,82.0,0.0,0.0,7.5,0.0,0.0,0.0,10.5,0.0,0.0
75147,0.0,0.0,78.0,0.0,21.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
75154,0.0,0.0,85.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0
75156,0.0,0.0,92.5,0.0,0.0,5.5,2.0,0.0,0.0,0.0,0.0,0.0
75191,0.0,0.0,84.0,4.5,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0
75252,0.0,0.0,77.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0
75263,0.0,0.0,77.5,0.0,18.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0
75270,0.0,0.0,95.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
75298,0.0,0.0,79.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
75300,0.0,0.0,84.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0
75311,0.0,0.0,82.0,0.0,0.0,0.0,10.5,0.0,7.5,0.0,0.0,0.0
75323,0.0,0.0,82.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
75337,0.0,0.0,77.0,0.0,0.0,0.0,9.5,0.0,13.5,0.0,0.0,0.0
75344,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,4.5,20.0,0.0,0.0
75345,0.0,0.0,64.0,0.0,19.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
75347,0.0,0.0,77.5,0.0,0.0,0.0,0.0,0.0,2.0,20.5,0.0,0.0
75363,0.0,0.0,85.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
75364,0.0,0.0,79.5,0.0,12.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0
75369,0.0,0.0,91.5,0.0,0.0,7.0,0.0,0.0,0.0,1.5,0.0,0.0
75374,0.0,0.0,77.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0
75379,0.9,0.0,83.6,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75390,0.0,0.0,73.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0
75435,0.0,0.0,70.0,0.0,0.0,0.0,8.5,0.0,0.0,21.5,0.0,0.0
75444,0.0,0.0,96.9,0.0,0.0,0.0,0.0,0.1,3.0,0.0,0.0,0.0
75462,0.0,0.0,65.0,0.0,21.5,0.0,0.0,0.0,0.0,13.5,0.0,0.0
75474,0.0,0.0,82.0,0.0,7.5,0.0,0.0,0.0,10.5,0.0,0.0,0.0
75483,0.0,0.0,78.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0
75492,0.0,0.0,72.5,0.0,18.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0
75507,0.0,0.0,90.5,7.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
75513,0.0,0.0,73.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
75517,0.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,1.0,0.0
75559,0.0,0.0,68.5,0.0,21.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0
75563,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.5,0.0
75583,0.6,0.0,83.4,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
75585,0.0,0.0,96.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
75610,0.0,0.0,73.0,9.5,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
75613,0.0,0.0,72.0,0.0,13.5,0.0,0.0,0.0,14.5,0.0,0.0,0.0
75619,0.0,0.0,68.5,0.0,0.0,0.0,6.5,0.0,0.0,25.0,0.0,0.0
75632,0.0,0.0,74.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,8.5,0.0
75634,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0
75647,0.0,0.0,89.5,0.0,9.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0
75658,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0
75664,0.0,0.0,73.0,0.0,19.5,0.0,0.0,0.0,7.5,0.0,0.0,0.0
75670,0.0,0.0,65.5,0.0,0.0,0.0,9.5,0.0,0.0,25.0,0.0,0.0
75708,0.0,0.0,88.6,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.9
75709,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0
75777,0.0,0.0,83.5,0.0,12.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0
75786,0.0,0.0,98.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3
75801,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0
75820,0.7,0.0,81.8,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0
75856,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0
75863,0.0,0.0,70.0,3.5,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0
75902,0.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
75907,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0
75913,0.0,0.0,78.5,0.0,0.0,0.0,8.5,0.0,0.0,13.0,0.0,0.0
75922,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0
75934,0.0,0.0,63.0,0.0,12.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
75938,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,8.5,0.0
75939,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,9.5,0.0
75942,0.0,0.0,93.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
75945,0.0,0.0,86.5,0.0,0.0,0.0,2.0,0.0,0.0,11.5,0.0,0.0
75957,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.5,0.0
75996,0.0,0.0,87.3,0.0,0.0,0.0,0.0,0.2,0.0,12.5,0.0,0.0
76003,0.0,0.0,94.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.0,0.0
76004,0.0,0.0,94.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
76010,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,6.0,0.0
76012,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0
76047,0.0,0.0,65.5,0.0,10.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0
76084,0.0,0.0,82.0,0.0,0.0,0.5,0.0,0.0,0.0,17.5,0.0,0.0
76092,0.0,0.0,81.9,0.0,18.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
76109,0.0,0.0,86.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,8.5,0.0
76117,0.0,0.0,80.5,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.0,0.0
76134,0.0,0.0,87.5,0.0,0.0,0.0,10.5,0.0,0.0,2.0,0.0,0.0
76148,0.0,0.0,80.0,9.5,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0
76155,0.0,0.0,95.0,1.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0
76156,0.0,0.0,66.5,0.0,21.5,0.0,0.0,0.0,0.0,12.0,0.0,0.0
76199,0.0,0.0,86.5,0.0,9.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0
76201,0.0,4.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
76213,0.0,0.0,72.5,0.0,19.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
76254,0.0,0.0,94.5,0.0,0.0,0.0,1.0,0.0,4.5,0.0,0.0,0.0
76255,0.0,0.0,78.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0
76301,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,1.5,21.5,0.0,0.0
76302,0.0,0.0,69.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
76336,0.0,0.0,90.5,0.0,0.0,0.0,0.0,0.0,7.0,2.5,0.0,0.0
76340,0.0,0.0,81.5,0.0,0.0,0.0,6.0,0.0,0.0,12.5,0.0,0.0
76361,0.0,0.0,76.5,0.0,18.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
76365,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.5,0.0
76380,0.0,0.0,85.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0
76397,0.0,0.0,79.5,0.0,12.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0
76401,0.0,0.0,84.0,0.0,0.0,0.0,6.5,0.0,9.5,0.0,0.0,0.0
76419,0.0,4.5,80.5,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76428,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.5,0.0
76429,0.0,0.0,82.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76446,0.0,0.0,92.5,0.0,0.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0
76484,0.0,0.0,65.0,0.0,15.5,0.0,0.0,0.0,0.0,19.5,0.0,0.0
76498,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.5
76513,0.0,0.0,72.5,6.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76528,0.0,0.0,93.5,0.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,0.0
76567,0.0,0.0,73.5,0.0,0.0,0.0,7.5,0.0,0.0,19.0,0.0,0.0
76592,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,10.5,0.0
76599,0.0,0.0,77.0,0.0,0.0,0.0,6.5,0.0,0.0,16.5,0.0,0.0
76607,0.0,0.0,93.5,1.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76624,0.0,0.0,91.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76645,0.0,0.0,64.5,0.0,0.0,0.0,0.0,0.0,10.0,25.5,0.0,0.0
76655,0.0,0.0,86.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.5,0.0
76656,0.0,0.0,80.0,0.0,19.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
76660,0.0,0.0,65.5,0.0,0.0,0.0,9.0,0.0,0.0,25.5,0.0,0.0
76676,0.0,0.0,81.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76679,0.0,0.0,86.5,0.0,11.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
76687,0.0,0.0,77.0,0.0,5.5,0.0,0.0,0.0,0.0,17.5,0.0,0.0
76689,0.0,0.0,77.5,0.0,20.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76713,0.0,0.0,65.5,0.0,20.5,0.0,0.0,0.0,14.0,0.0,0.0,0.0
76715,0.0,0.0,80.0,0.0,11.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0
76732,0.0,0.0,93.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76747,0.0,0.0,90.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
76773,0.0,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0,23.5,5.0,0.0
76824,0.0,0.0,65.5,0.0,21.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0
76825,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,7.5,0.0
76833,0.0,0.0,79.5,0.0,0.0,1.0,0.0,0.0,0.0,19.5,0.0,0.0
76839,0.0,0.0,87.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0
76864,0.0,0.0,89.5,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,0.0
76868,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,9.0,23.5,0.0,0.0
76869,0.0,0.0,85.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0
76876,0.0,0.0,71.5,0.0,0.0,0.0,10.5,0.0,0.0,18.0,0.0,0.0
76899,0.0,0.0,85.5,0.0,0.0,5.0,0.0,0.0,0.0,9.5,0.0,0.0
76902,0.0,0.0,73.5,0.0,0.0,3.5,0.0,0.0,0.0,23.0,0.0,0.0
76921,0.0,0.0,89.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
76925,0.0,0.0,93.0,0.0,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
76963,0.0,0.0,79.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
76968,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.4,0.0,9.5,0.0,0.0
76975,0.0,0.0,89.5,4.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
77049,0.0,0.0,77.5,0.0,16.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
77053,0.0,0.0,80.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
77063,0.0,0.0,83.6,0.0,16.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
77078,0.0,0.0,69.0,0.0,14.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
77091,0.0,0.0,76.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0
77130,0.0,0.0,85.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0
77134,0.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.5,24.0,0.0,0.0
77143,0.0,0.0,82.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,7.5,0.0
77148,0.0,0.0,90.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,9.0,0.0
77156,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,9.5,8.0,0.0
77188,0.0,0.0,66.5,0.0,20.5,0.0,0.0,0.0,13.0,0.0,0.0,0.0
