,Si,Fe,Ti,Cr,V,Al,Zr,W,Mo,Nb,Sn,Ta,Moeq,Bo,Md,fliter
43181,0.0,0.0,0.8212956926253999,0.0,0.1348185565450645,0.0438857508295356,0.0,0.0,0.0,0.0,0.0,0.0,7.215,2.776047865046225,2.3586395495316927,True
43205,0.0,0.0,0.8394261345688648,0.0,0.0,0.0,0.0,0.0027094714131184,0.0,0.1578643940180166,0.0,0.0,7.816000000000001,2.8396877706749617,2.4423530671576663,True
43207,0.0,0.0,0.877170074611355,0.0,0.0,0.0,0.0,0.0,0.0,0.1210540952724346,0.0,0.0017758301162103,6.030000000000001,2.8280343593003208,2.4443649255384954,True
43253,0.0,0.0,0.8978510488191951,0.0812219453313975,0.0,0.0,0.0,0.0,0.0,0.0,0.0209270058494073,0.0,11.95,2.778496566635705,2.3610342639441315,True
43281,0.0,0.0,0.8839087616122154,0.005085735043572,0.0,0.0,0.0,0.0,0.0,0.1110055033442124,0.0,0.0,6.260000000000001,2.8242447574478824,2.4395187961658618,True
43284,0.0,0.0,0.8970001530156929,0.0,0.0,0.0,0.0288756660772742,0.0,0.0741241809070329,0.0,0.0,0.0,12.65,2.818783098546493,2.425038097458815,True
43350,0.0,0.0306916852473233,0.95144508220826,0.0,0.0,0.0,0.0,0.0,0.0178632325444165,0.0,0.0,0.0,13.65,2.790610518235248,2.3929561581878698,True
43409,0.0034266489376354,0.0,0.8926697165811508,0.0,0.1039036344812138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,2.7907738519105,2.386409027885706,True
43453,0.0,0.0,0.8733504760305586,0.0,0.0155816321401584,0.0,0.0,0.0,0.0,0.1110678918292829,0.0,0.0,6.465000000000001,2.824553703057351,2.435486000007335,True
43485,0.0,0.0,0.7650989613780256,0.0,0.1960678560517055,0.0,0.0,0.0,0.0,0.0,0.0388331825702688,0.0,10.095,2.773252594277649,2.3207858684183864,True
43501,0.0,0.0,0.9016593728068404,0.0510091903480752,0.0473314368450844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15,2.7901488704588475,2.3703565183667914,True
43515,0.0,0.0,0.9450316456973004,0.0467734798712728,0.0,0.0,0.0,0.0,0.0,0.0,0.0081948744314268,0.0,7.34,2.7853306903846837,2.3988328765770315,True
43530,0.0,0.0,0.8336329904667721,0.0,0.0,0.0,0.0,0.0,0.0202162999017653,0.1461507096314626,0.0,0.0,10.36,2.840679619149304,2.4338134119262187,True
43535,0.0,0.0,0.8644904493009092,0.0,0.1112087532487684,0.0,0.0243007974503224,0.0,0.0,0.0,0.0,0.0,6.94,2.798861167344027,2.394889455240265,True
43559,0.0,0.0,0.8669754896811229,0.0,0.1163774930721389,0.0,0.0,0.0,0.0,0.0,0.0166470172467382,0.0,6.720000000000001,2.783305624651986,2.3743064264989027,True
43596,0.0,0.0,0.9375489049071928,0.0,0.0098983804518804,0.0,0.0,0.0,0.0525527146409267,0.0,0.0,0.0,10.67,2.804495366803752,2.415767811924679,True
43598,0.0,0.0,0.8964901341336033,0.0,0.0,0.0,0.0404029470172272,0.0,0.0631069188491694,0.0,0.0,0.0,10.31,2.819187461162923,2.4360062726366936,True
43600,0.0,0.0,0.9176736242325216,0.0,0.0670662460571645,0.0,0.0,0.0,0.0152601297103137,0.0,0.0,0.0,7.69,2.795172009101773,2.401020485477918,True
43609,0.0,0.0,0.855089813388255,0.0,0.0,0.0,0.0,0.0011858451596726,0.0,0.1437243414520723,0.0,0.0,7.0360000000000005,2.834808079637181,2.443249648211725,True
43611,0.0,0.0,0.8541466240955728,0.0,0.0,0.0,0.0,0.0,0.0255667137815004,0.1202866621229266,0.0,0.0,10.24,2.834148291458334,2.4318079838733637,True
43659,0.0,0.0,0.8837307165275893,0.0,0.0,0.0,0.0524955426427331,0.0,0.0637737408296774,0.0,0.0,0.0,9.97,2.8229489118687505,2.441571291223788,True
43660,0.0,0.0,0.9090702541972562,0.0,0.0,0.0,0.0,0.0,0.0687139227464747,0.0,0.022215823056269,0.0,10.85,2.797495478620259,2.405896142944688,True
43672,0.0,0.0,0.8706709609293737,0.0,0.1282758481707272,0.0,0.0,0.0010531908998989,0.0,0.0,0.0,0.0,9.221,2.7922769566740264,2.372846440714369,True
43712,0.0,0.0388444800454305,0.9516926013929938,0.0,0.0094629185615757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,2.784742561052109,2.3841466803199483,True
43722,0.0,0.0,0.9272774323101832,0.0,0.0,0.0,0.0,0.0,0.0561531485208892,0.0165694191689274,0.0,0.0,11.34,2.8104497600694014,2.4193284731779627,True
43764,0.0,0.0,0.9252611689381046,0.0416634564868328,0.0330753745750625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.545,2.7900378325972706,2.387609770283598,True
43779,0.0,0.0,0.8500194542623399,0.0,0.0,0.0,0.0,0.0,0.0,0.1475561842888391,0.0,0.0024243614488209,7.200000000000001,2.836453084898133,2.443809854123057,True
43789,0.0,0.0089896924805142,0.94392052753857,0.0,0.0,0.0,0.0,0.0,0.0470897799809158,0.0,0.0,0.0,11.9,2.8016059426799984,2.4108276014430747,True
43809,0.0,0.0215772055935891,0.9263841248994664,0.0,0.0520386695069446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.935,2.7877813484650957,2.3851866551661822,True
43824,0.0,0.0,0.9534223610003424,0.0277171937238107,0.0188604452758465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.140000000000001,2.7899780175481754,2.4092972832480157,True
43856,0.0,0.0,0.8688640668499418,0.0,0.1287573585349981,0.0,0.0,0.0023785746150601,0.0,0.0,0.0,0.0,9.441,2.79272818287407,2.372072553361729,True
43996,0.0,0.0,0.8772993329091338,0.0,0.0,0.0,0.0,0.0,0.0334518871639181,0.089248779926948,0.0,0.0,10.34,2.826710238193177,2.4286896609000164,True
44013,0.0,0.0,0.8093663795932063,0.0,0.1903656537221132,0.0,0.0,0.0,0.0,0.0,0.0,0.0002679666846804,13.425,2.7929503450122084,2.3375622583112983,True
44034,0.0,0.0,0.8686791720286662,0.0,0.0,0.0,0.0,0.0008789406717043,0.0,0.1304418872996294,0.0,0.0,6.432,2.8306009883006067,2.44367023384022,True
44037,0.0,0.0,0.9282412573723624,0.0,0.0,0.0,0.0,0.0,0.069595208904729,0.0,0.0021635337229086,0.0,12.835,2.8079025804334767,2.412425982270453,True
44038,0.0,0.0,0.8671869970161558,0.0,0.0,0.0,0.0,0.0,0.0196644274888305,0.1131485754950137,0.0,0.0,8.96,2.8303312985324096,2.434840671004043,True
44078,0.0,0.0,0.9187015725618212,0.0,0.0,0.0,0.0085069502170126,0.0,0.072791477221166,0.0,0.0,0.0,13.245,2.8123901305456145,2.4157662268261983,True
44196,0.0,0.0,0.9190436441272924,0.0,0.0759180332443422,0.0,0.0,0.0,0.0050383226283654,0.0,0.0,0.0,6.36,2.792514232576209,2.4008985060871177,True
44209,0.0,0.0,0.921507849535938,0.0,0.0,0.0,0.0,0.0,0.0618332387650698,0.016658911698992,0.0,0.0,12.34,2.812028077897853,2.4165658909910994,True
44216,0.0,0.031058602196718,0.9369372958444532,0.0,0.0,0.0,0.0,0.0,0.0,0.0320041019588287,0.0,0.0,11.83,2.795572121799934,2.400359291608198,True
44226,0.0,0.0,0.8887449046521188,0.0,0.1093806919183145,0.0,0.0,0.0,0.0,0.0,0.0,0.0018744034295665,7.88,2.792304249192841,2.3842635520350526,True
44228,0.010272669075717,0.0,0.8528604133390246,0.0,0.1368669175852583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.314999999999999,2.78970056254544,2.3657641731267747,True
44249,0.0,0.0,0.919053861186072,0.0,0.0578934454849105,0.0,0.0,0.0,0.0230526933290175,0.0,0.0,0.0,8.52,2.797161786961096,2.402507659888274,True
44295,0.0,0.0,0.9146791391487012,0.0748484009088406,0.0,0.0,0.0,0.0,0.0,0.0104724599424581,0.0,0.0,13.36,2.7924126577122226,2.374231032940657,True
44314,0.0,0.0,0.8010610172636065,0.0,0.1636319041149826,0.0353070786214108,0.0,0.0,0.0,0.0,0.0,0.0,9.725,2.779602701943531,2.344190806714397,True
44324,0.0,0.0186913048116379,0.8886184349581415,0.0,0.0,0.0,0.0,0.0,0.0,0.0926902602302204,0.0,0.0,10.42,2.8160431990423205,2.417242375503104,True
44338,0.0,0.0,0.8807430805482449,0.0050993919024979,0.0,0.0,0.0,0.0,0.0,0.114157527549257,0.0,0.0,6.4,2.825218582701793,2.439433066112846,True
44347,0.0,0.0,0.8764073745632447,0.0,0.0,0.0,0.0,0.0023344547242358,0.0,0.1212581707125194,0.0,0.0,6.232000000000001,2.828250817082788,2.4433356415520238,True
44361,0.0,0.0,0.8667083576799163,0.0,0.0,0.0,0.0,0.0,0.0028076534015324,0.1304839889185511,0.0,0.0,6.800000000000001,2.8310860419544506,2.4426343487017284,True
44364,0.0,0.0,0.9300577756347416,0.0,0.0,0.0,0.0,0.0,0.0506647041610426,0.0192775202042156,0.0,0.0,10.48,2.8097882179790674,2.421933570813036,True
44376,0.0,0.0,0.9037789505925512,0.0,0.0948854026520546,0.0,0.0,0.0,0.0,0.0,0.0,0.001335646755394,6.825,2.7918960999911904,2.3925530878025216,True
44384,0.0,0.0,0.8477951245641453,0.0,0.1439674457113947,0.0,0.0,0.0,0.0,0.0,0.00823742972446,0.0,9.39,2.7879831348153696,2.3613603306015607,True
44390,0.0,0.0,0.9343037181290744,0.01849700435008,0.0471992775208453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550000000000001,2.790504522114962,2.4019368182102863,True
44400,0.0,0.0,0.9500748554920838,0.0,0.0,0.0,0.0,0.0,0.0445163349254343,0.0054088095824817,0.0,0.0,8.78,2.8038242815956305,2.425240658605842,True
44428,0.0,0.0,0.9054957239052532,0.0619238545393871,0.0,0.0,0.0325804215553596,0.0,0.0,0.0,0.0,0.0,9.38,2.798962642380453,2.402862450248794,True
44443,0.0,0.0,0.8802450582043806,0.0,0.0,0.0,0.0613893311319397,0.0,0.0583656106636797,0.0,0.0,0.0,8.715,2.824105053726239,2.448530917478706,True
44498,0.0,0.0,0.8895536330386662,0.0,0.1003029258827572,0.0,0.0,0.0,0.0101434410785764,0.0,0.0,0.0,9.035,2.7942737033026925,2.3843961052532263,True
44531,0.0,0.0,0.8470403030746145,0.0,0.0,0.0,0.0,0.0,0.0114207225574335,0.1415389743679519,0.0,0.0,8.72,2.8368534003378763,2.4381941324266245,True
44539,0.0,0.0,0.9215890264130108,0.0,0.0,0.0,0.0,0.0,0.0645273242493792,0.0138836493376099,0.0,0.0,12.7,2.811906007165402,2.415320396480037,True
44581,0.0,0.0,0.8858853423206666,0.0,0.0962324685715645,0.0,0.0,0.0,0.0178821891077688,0.0,0.0,0.0,10.2,2.7963253246549944,2.382975586664975,True
44611,0.0,0.0,0.9328304251198272,0.0,0.0,0.0,0.013984976998287,0.0,0.0531845978818858,0.0,0.0,0.0,9.575,2.808658948413248,2.4279629692275697,True
44658,0.0,0.0,0.8898093127863059,0.0,0.1091387804978126,0.0,0.0,0.0010519067158814,0.0,0.0,0.0,0.0,7.881,2.7919894704572874,2.3838507361953023,True
44681,0.0,0.0,0.902699176871518,0.0197860922906656,0.0,0.0,0.0,0.0,0.0,0.0775147308378162,0.0,0.0,7.120000000000001,2.813734404813688,2.426044437761075,True
44699,0.0,0.0,0.8888421553985728,0.0,0.0,0.0,0.0,0.0,0.06778404217026,0.0,0.0433738024311672,0.0,8.865,2.78651452567988,2.3990062460616386,True
44738,0.0,0.0,0.9082430470484464,0.0,0.0,0.0,0.0,0.0,0.0217053517434881,0.0700516012080654,0.0,0.0,7.5,2.8175715057992647,2.4348400122248792,True
44754,0.0136858236001961,0.0,0.8401263913923837,0.0,0.1461877850074203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.185,2.789058763170667,2.359561625191485,True
44825,0.0,0.0,0.7468056683791356,0.0,0.212032441321866,0.0,0.0,0.0,0.0,0.0,0.0411618902989982,0.0,10.935,2.772311408238236,2.310798170306174,True
44826,0.0,0.0,0.8915283606833639,0.0185476188480515,0.0899240204685844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565,2.7911448364997,2.3773210455668017,True
44924,0.0,0.0,0.8596502021188619,0.0,0.0,0.0,0.0,0.0,0.0,0.1400501836650008,0.0,0.0002996142161371,6.745000000000001,2.8333815701849976,2.44380401336986,True
44980,0.0,0.0,0.9298379613797384,0.0517362378119326,0.0,0.0,0.0,0.0,0.0,0.0184258008083289,0.0,0.0,9.78,2.7951244738338428,2.3964437921416457,True
44995,0.0,0.0,0.8727228367283224,0.0,0.0,0.0,0.0,0.000291699094441,0.0,0.1269854641772365,0.0,0.0,6.204,2.829336227627404,2.443969947163508,True
45002,0.0,0.0,0.8983746109554579,0.0,0.0995902861499134,0.0,0.0,0.0,0.0,0.0,0.0020351028946287,0.0,6.87,2.7904620571246723,2.389029404759364,True
45008,0.0,0.0,0.833554115658319,0.0,0.0,0.0,0.0,0.0,0.0173266175326631,0.1491192668090177,0.0,0.0,10.0,2.840808020030404,2.4351495207425184,True
45009,0.0,0.0,0.8537493102897469,0.0,0.0,0.0,0.0,0.0,0.0113576983111035,0.1348929913991495,0.0,0.0,8.440000000000001,2.834782585981268,2.438377619818623,True
45010,0.0,0.0,0.8783561710075893,0.0,0.1055662534624016,0.0,0.016077575530009,0.0,0.0,0.0,0.0,0.0,6.86,2.7963424561588184,2.3941291835422334,True
45069,0.0,0.0,0.939987113508586,0.0,0.0,0.0,0.0,0.0016611814902855,0.0583517050011283,0.0,0.0,0.0,11.264,2.8064865112645534,2.4180181283105946,True
45108,0.0,0.0,0.936506555171438,0.0424002596130262,0.0,0.0,0.0,0.0,0.0,0.021093185215536,0.0,0.0,8.32,2.796051391375858,2.4054290051750207,True
45180,0.0,0.0,0.9421091840078396,0.0,0.0243198040730781,0.0,0.0,0.0,0.0335710119190822,0.0,0.0,0.0,8.175,2.7995296833150056,2.416700600865306,True
45211,0.0,0.0,0.8226016955003549,0.0,0.1249675085085513,0.0524307959910938,0.0,0.0,0.0,0.0,0.0,0.0,6.045,2.77278970288687,2.3621932759977837,True
45240,0.0,0.0,0.9089010496668348,0.0,0.0900483246734349,0.0,0.0,0.0010506256597302,0.0,0.0,0.0,0.0,6.541,2.791702684466112,2.3948282286903764,True
45259,0.0,0.0,0.8578490189368929,0.0046454545134073,0.1375055265496995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.515,2.7920114828985976,2.363432876810431,True
45303,0.0,0.0,0.8571883918615314,0.0,0.1261542131287665,0.0,0.0,0.0,0.0,0.0,0.016657395009702,0.0,7.390000000000001,2.7834470139270127,2.368681211382593,True
45345,0.0,0.0,0.8069193105353256,0.0,0.1912260856034451,0.0,0.0,0.0018546038612291,0.0,0.0,0.0,0.0,13.708,2.793489683577563,2.336349524330058,True
45383,0.0,0.0,0.8141823309012701,0.0,0.1855497843143622,0.0,0.0,0.0,0.0,0.0,0.0,0.0002678847843676,13.090000000000002,2.792878077978382,2.340331376341129,True
45385,0.0,0.0,0.8935888268279987,0.062539045160366,0.0,0.0,0.0438721280116351,0.0,0.0,0.0,0.0,0.0,9.04,2.80229822039468,2.407765391581272,True
45398,0.0,0.0,0.8561388947297582,0.0103704334731288,0.0,0.0,0.0,0.0,0.0,0.1334906717971128,0.0,0.0,8.040000000000001,2.8311345428171037,2.433880764513204,True
45420,0.0,0.0,0.8726933371666146,0.0325072230757501,0.0947994397576351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.791064412142531,2.360990822978958,True
45421,0.0,0.0,0.8994662122257355,0.0828039641137958,0.0,0.0177298236604688,0.0,0.0,0.0,0.0,0.0,0.0,13.4,2.782635500582338,2.362383692329596,True
45430,0.0,0.0,0.910990529692632,0.0,0.0,0.0,0.0,0.0,0.0578416193649306,0.0,0.0311678509424373,0.0,8.19,2.7899886616588105,2.408073728711618,True
45445,0.0,0.0,0.9267945896504808,0.0,0.0,0.0,0.0,0.0,0.0645145266397947,0.0,0.0086908837097244,0.0,11.34,2.803206187731833,2.4126302034057856,True
45486,0.0,0.0,0.8276769402427077,0.0,0.1669942484151854,0.0,0.0053288113421069,0.0,0.0,0.0,0.0,0.0,11.555,2.7940822418834914,2.353573438284875,True
45494,0.0,0.0,0.8438952934670176,0.0,0.0,0.0,0.0,0.0,0.0200475128476566,0.1360571936853257,0.0,0.0,9.94,2.837514643856176,2.4341275933012767,True
45501,0.0,0.0,0.8672426123215845,0.0,0.1286673868238098,0.0,0.0,0.0,0.0,0.0,0.0040900008546058,0.0,8.715,2.789856380369073,2.371597022279761,True
45511,0.0,0.0,0.8739459812270226,0.0,0.0,0.0,0.0,0.0,0.0,0.1242733595864392,0.0,0.0017806591865381,6.170000000000001,2.829030821464244,2.4442912881011813,True
45519,0.0,0.0,0.8476746892038337,0.0,0.0,0.0,0.0,0.0,0.0342878281324337,0.1180374826637325,0.0,0.0,11.6,2.835834159223247,2.4276212534263717,True
45563,0.0,0.0,0.9266511822178486,0.0,0.0529164392059607,0.0,0.0,0.0,0.0204323785761906,0.0,0.0,0.0,7.685,2.7963717859393893,2.406642911468544,True
45585,0.0,0.0,0.9357900940158124,0.0,0.0,0.0,0.0111597088760171,0.0,0.0530501971081705,0.0,0.0,0.0,9.66,2.807785977637832,2.42665238242805,True
45606,0.0,0.0,0.9156253846184268,0.0659263609015716,0.0,0.0,0.0,0.0,0.0,0.0184482544800019,0.0,0.0,12.18,2.794975320664404,2.382693046433338,True
45626,0.0,0.0,0.8875462174311188,0.0628512471222274,0.0,0.0,0.0496025354466537,0.0,0.0,0.0,0.0,0.0,8.870000000000001,2.803990986773865,2.410253576301082,True
45629,0.0,0.0,0.9315800565428288,0.0,0.0,0.0,0.0,0.0,0.0641022695966442,0.0,0.004317673860527,0.0,11.67,2.805310858952597,2.414348064146428,True
45681,0.0,0.0,0.9025260863218528,0.0,0.0,0.0,0.0,0.0,0.0354740196290104,0.0619998940491365,0.0,0.0,9.58,2.8188423746199027,2.42833362889717,True
45717,0.0,0.0,0.8185993713064253,0.0,0.1808730512248662,0.0,0.0,0.0005275774687083,0.0,0.0,0.0,0.0,12.818,2.7928898342203903,2.342800153994936,True
45755,0.0,0.0,0.8912363881656584,0.0,0.1046798618829393,0.0,0.0,0.0,0.0,0.0,0.0040837499514023,0.0,7.04,2.7894997367028838,2.3853920181841737,True
45796,0.0,0.0,0.9243776973931792,0.0525882133167884,0.0,0.0,0.0,0.0,0.0,0.0,0.0230340892900322,0.0,6.985,2.777743246383469,2.388049192312391,True
45800,0.0,0.0,0.9018810158420076,0.0,0.0,0.0,0.0,0.0,0.013634101910815,0.0844848822471772,0.0,0.0,6.7,2.8198279384360303,2.438430674179658,True
45803,0.0,0.0,0.8692265300608154,0.0,0.1286607674870284,0.0,0.0,0.0021127024521562,0.0,0.0,0.0,0.0,9.397,2.7926376668337776,2.3722277952754,True
45829,0.0,0.0,0.8990038994457038,0.0,0.099660046604016,0.0,0.0,0.0,0.0,0.0,0.0,0.0013360539502803,7.16,2.79196786379746,2.3898077017345143,True
45855,0.0,0.0,0.8921418680339844,0.0,0.1000232049484125,0.0,0.0,0.0,0.0,0.007834927017603,0.0,0.0,7.455,2.7939213405226657,2.389306453833258,True
45860,0.0,0.0219468147778212,0.9576155427622738,0.0,0.0,0.0,0.0,0.0,0.0204376424599049,0.0,0.0,0.0,11.25,2.7925288691374366,2.4046299135228666,True
45861,0.0,0.0,0.8514714731519984,0.0,0.1474572134898101,0.0,0.0,0.0,0.0,0.0,0.0,0.0010713133581913,10.485,2.7925911031311466,2.362302092565447,True
45863,0.0,0.0047881833500571,0.8714519705161143,0.0,0.0,0.0,0.0,0.0,0.0,0.1237598461338285,0.0,0.0,7.470000000000001,2.827576234969696,2.437076588547537,True
45866,0.0,0.0,0.921502014572736,0.0242378737548784,0.0,0.0,0.0,0.0,0.0,0.0542601116723854,0.0,0.0,6.800000000000001,2.806499757895464,2.4222655177630577,True
45918,0.0,0.0,0.9153213052373206,0.0185194655369917,0.0661592292256877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.890000000000001,2.790788674317479,2.3910130810898846,True
45946,0.0038619742980252,0.0,0.8531248225761849,0.0,0.0,0.0,0.0,0.0,0.0,0.1430132031257898,0.0,0.0,6.0600000000000005,2.8333066876516217,2.4427567886764945,True
45971,0.0017218574422709,0.0,0.8274072319552332,0.0,0.1708709106024957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,2.7921687583047574,2.348323927615324,True
45974,0.0,0.0,0.8237464721776642,0.0,0.1398234838537933,0.0,0.0,0.0,0.0,0.0,0.0364300439685424,0.0,6.575000000000001,2.773627319965756,2.353960271526985,True
45976,0.0085822421562024,0.0,0.8258151218363169,0.0,0.1656026360074805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.725,2.790518706086341,2.3496586704831164,True
45991,0.0,0.0,0.9249953791903724,0.0277676588514995,0.0472369619581279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,2.790403110182005,2.392931885446973,True
46025,0.0,0.0,0.8501240883232746,0.0,0.1395508383899543,0.0,0.0,0.0,0.0,0.0,0.010325073286771,0.0,8.89,2.7868584504194565,2.363175467495267,True
46040,0.0,0.004907800441974,0.8416902877819726,0.0,0.0,0.0,0.0,0.0,0.0,0.1534019117760533,0.0,0.0,8.73,2.836719006477366,2.436218026975913,True
46055,0.0,0.0,0.91322319179336,0.0569968935310183,0.0,0.0,0.0297799146756218,0.0,0.0,0.0,0.0,0.0,8.665000000000001,2.7981878889151437,2.406272828615471,True
46095,0.0137149072708652,0.0,0.8067063501556507,0.0,0.1795787425734841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.53,2.7895529673735746,2.3403546409243434,True
46113,0.0,0.0,0.80523314503922,0.0,0.1337938068322293,0.0609730481285505,0.0,0.0,0.0,0.0,0.0,0.0,6.215,2.769812717583691,2.355008218183716,True
46120,0.0,0.0097964218051727,0.8400456768687362,0.0,0.0,0.0,0.0,0.0,0.0,0.1501579013260909,0.0,0.0,10.04,2.835037088878843,2.429067256841454,True
46163,0.0,0.0,0.9016746809538084,0.0,0.0726211803113052,0.0,0.0,0.0,0.0257041387348862,0.0,0.0,0.0,10.025,2.7981065475792937,2.392750609895845,True
46222,0.0,0.0,0.9030377224802844,0.0,0.0,0.0,0.0,0.0,0.0746230993182813,0.0,0.0223391782014342,0.0,11.85,2.799046142765764,2.4029814788954176,True
46242,0.0,0.0,0.8258318756677826,0.0,0.1720157984813926,0.0,0.0,0.0,0.0,0.0,0.0,0.0021523258508249,12.26,2.793342160328413,2.348271711244669,True
46256,0.0,0.0,0.859610150641403,0.0,0.1382758526343394,0.0,0.0,0.0021139967242575,0.0,0.0,0.0,0.0,10.067,2.792782326692141,2.366698635963658,True
46305,0.0,0.0,0.9153513434078048,0.0,0.0,0.0,0.0,0.0,0.0567429151556949,0.0279057414365002,0.0,0.0,11.9,2.814113689941383,2.4187811111812927,True
46340,0.0,0.0,0.9204268415695236,0.0476031341492651,0.0,0.0,0.0,0.0,0.0,0.0319700242812114,0.0,0.0,9.68,2.7993551030272523,2.4001372524508944,True
46351,0.0,0.0,0.914752625710533,0.0,0.0,0.0,0.0312418500428198,0.0,0.0540055242466473,0.0,0.0,0.0,9.065,2.8139910957320096,2.4359680961869827,True
46383,0.0,0.0,0.9119677760450532,0.0,0.0,0.0278941781979484,0.0,0.0,0.0601380457569984,0.0,0.0,0.0,10.0,2.7962642056276072,2.4108830477472054,True
46393,0.0,0.0,0.8337118802036478,0.0,0.0,0.0,0.0,0.0,0.0231065291932765,0.1431815906030755,0.0,0.0,10.72,2.8405511939661148,2.4324770502281967,True
46410,0.0,0.0,0.8645821662492627,0.0,0.1208919041211593,0.0,0.0,0.0,0.0,0.0,0.0145259296295781,0.0,7.22,2.7844487322396216,2.37244665754887,True
46483,0.0,0.0,0.903100761728481,0.0,0.0950265512012523,0.0,0.0,0.0,0.0,0.0,0.0,0.0018726870702665,6.875,2.792088329490893,2.3925170387731822,True
46532,0.0,0.0,0.8632249222844482,0.0,0.0410692799356226,0.0,0.0,0.0,0.0,0.0957057977799289,0.0,0.0,7.440000000000001,2.820189130713032,2.4211839306880782,True
46535,0.0,0.0,0.8781688281524745,0.0,0.1013354544522327,0.0,0.0,0.0,0.0204957173952927,0.0,0.0,0.0,11.035,2.7971153626656986,2.378771195035854,True
46582,0.0,0.0,0.933705438565196,0.0425057109264324,0.0,0.0,0.0,0.0,0.0,0.0237888505083716,0.0,0.0,8.46,2.7968831919868964,2.4052648225505946,True
46653,0.0,0.0,0.7860693134454125,0.0,0.1796643233057966,0.0,0.0,0.0,0.0,0.0,0.0342663632487907,0.0,9.42,2.77532191868245,2.3318025860518365,True
46675,0.0,0.0,0.9115287594836416,0.0,0.0808922675911885,0.0,0.0,0.0,0.0075789729251699,0.0,0.0,0.0,7.195,2.79328244362244,2.396803565293434,True
46699,0.0,0.0,0.8739827846637085,0.0,0.0,0.0,0.0617340362679701,0.0,0.0642831790683213,0.0,0.0,0.0,9.715,2.82582258262097,2.445822850635297,True
46719,0.0,0.0,0.8291670802663107,0.0093088165860571,0.1615241031476321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,2.792320464564768,2.3451033974182223,True
46756,0.0,0.0,0.9253355833079332,0.0,0.0,0.0,0.0,0.0,0.059390511265091,0.0,0.0152739054269757,0.0,9.845,2.798469739523893,2.412836166342005,True
46789,0.0,0.0,0.8732091948383394,0.0,0.1178879127844253,0.0089028923772354,0.0,0.0,0.0,0.0,0.0,0.0,7.875,2.788527665866453,2.3770154357317788,True
46809,0.0,0.0,0.8449700497578956,0.0,0.0,0.0,0.0,0.0,0.0,0.1480765994469473,0.0069533507951569,0.0,6.505000000000001,2.8322303203759622,2.441181425486801,True
46833,0.0,0.0,0.9052489866023876,0.0,0.0768909066040035,0.0,0.0,0.0,0.0178601067936086,0.0,0.0,0.0,8.86,2.796029172753715,2.3941077168010043,True
46889,0.0,0.0,0.8731360237528175,0.0882219876296265,0.0,0.0,0.0,0.0,0.0,0.0,0.0386419886175559,0.0,11.43,2.769438069906973,2.3481041239366003,True
46909,0.0,0.0,0.8938927824999671,0.0,0.0954471525101762,0.0,0.0106600649898566,0.0,0.0,0.0,0.0,0.0,6.36,2.79458708652465,2.397309338956709,True
46941,0.0,0.0,0.8968725938992282,0.0,0.0,0.0,0.0317587157516613,0.0,0.0713686903491103,0.0,0.0,0.0,12.065,2.8188842323277985,2.4277813110613917,True
46957,0.0,0.0,0.913669056859567,0.0147563971670887,0.0,0.0,0.0,0.0,0.0,0.0715745459733443,0.0,0.0,6.040000000000001,2.8119542143369256,2.4310548365877045,True
46958,0.0,0.0,0.8315947468045685,0.0,0.1506308218050739,0.0177744313903576,0.0,0.0,0.0,0.0,0.0,0.0,9.72,2.785789569300986,2.3559969929086644,True
47031,0.0,0.0,0.886581706297711,0.029860181460032,0.0,0.0,0.0,0.0,0.0,0.0835581122422569,0.0,0.0,9.0,2.815490994686797,2.416143647583657,True
47047,0.0,0.0,0.8829655720460943,0.0,0.0,0.0,0.0,0.0,0.008311111926835,0.1087233160270707,0.0,0.0,6.82,2.825864438208391,2.440460163334936,True
47083,0.0,0.0,0.8060667925516624,0.0,0.1915070472255695,0.0,0.0,0.0,0.0,0.0,0.0,0.0024261602227679,13.625,2.7937314664272432,2.337087245304009,True
47164,0.0,0.0,0.885467526296519,0.0,0.0,0.0551175430550002,0.0,0.0,0.0594149306484807,0.0,0.0,0.0,8.5,2.7861574903950155,2.404510310570253,True
47172,0.0,0.0,0.8806482125690976,0.0,0.1141365311762125,0.0,0.0,0.0,0.0,0.0052152562546898,0.0,0.0,8.32,2.7933235621503427,2.3812515436798205,True
